# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	note
m/MS0014.BIN	F0	233	10319	1FD3	In battle, I usually act as the healer.\n<wait>Looking forward to working with you guys!\n<wait>	In battle, I usually act as the healer.\n<wait>Looking forward to working with you guys!\n<wait>	
m/MS0014.BIN	F0	234	10413	1FD2	Yamase:	Yamase:	
m/MS0014.BIN	F0	235	10422	1FD3	The name's Yamase Isamu. Think of me the group's resident nihilist.\n<wait>	The name's Yamase Isamu. Think of me the group's resident nihilist.\n<wait>	
m/MS0014.BIN	F0	236	10498	1FD2	Yamase:	Yamase:	
m/MS0014.BIN	F0	237	10507	1FD3	Since these guys suck at introducing themselves properly, I'm gonna do\nit for them. Though not particularly feminine, Kirishima here is our\ngroup's token gal. As for Hayasaka, he's a whiny, curry-loving jackass.\n<wait>	Since these guys suck at introducing themselves properly, I'm gonna do\nit for them. Though not particularly feminine, Kirishima here is our\ngroup's token gal. As for Hayasaka, he's a whiny, curry-loving jackass.\n<wait>	
m/MS0014.BIN	F0	238	10727	1FD2	Hayasaka:	Hayasaka:	
m/MS0014.BIN	F0	239	10738	1FD3	The hell, man? Did you watch one of those weirdo old-timey movies again?\n<wait>	The hell, man? Did you watch one of those weirdo old-timey movies again?\n<wait>	
m/MS0014.BIN	F0	240	10819	1FD2	Yamase:	Yamase:	
m/MS0014.BIN	F0	241	10828	1FD3	Jokes asides, I'm actually a gun specialist.\nAin't there no one out there who can land crits like I do.\n<wait>	Jokes asides, I'm actually a gun specialist.\nAin't there no one out there who can land crits like I do.\n<wait>	
m/MS0014.BIN	F0	242	10940	1FD2	Yamase:	Yamase:	
m/MS0014.BIN	F0	243	10949	1FD3	In addition...\n<wait>My hobbies include upgrading my Arm Terminal,\nand consuming media from the old world.\n<wait>	In addition...\n<wait>My hobbies include upgrading my Arm Terminal,\nand consuming media from the old world.\n<wait>	
m/MS0014.BIN	F0	244	11062	1FD2	Hayasaka:	Hayasaka:	
m/MS0014.BIN	F0	245	11073	1FD3	He's what we call a "nerd". 	He's what we call a "nerd". 	
m/MS0014.BIN	F0	246	11107	1FFA	N-E-R-D.\n<wait>	N-E-R-D.\n<wait>	
m/MS0014.BIN	F0	247	11130	1FD2	Yamase:	Yamase:	
m/MS0014.BIN	F0	248	11139	1FD3	Screw off, curry-freak!\n<wait>	Screw off, curry-freak!\n<wait>	
m/MS0014.BIN	F0	249	11171	1FD2	Yamase:	Yamase:	
m/MS0014.BIN	F0	250	11180	1FD3	Anyway, nice to meet y'all.\n<wait>	Anyway, nice to meet y'all.\n<wait>	
m/MS0014.BIN	F0	251	11216	1FD2	Nishino:	Nishino:	
m/MS0014.BIN	F0	252	11226	1FD3	*Ahem*... I am the commanding officer of this squad, Nishino Yoshio.\n<wait>	*Ahem*... I am the commanding officer of this squad, Nishino Yoshio.\n<wait>	
m/MS0014.BIN	F0	253	11303	1FD2	Emi:	Emi:	
m/MS0014.BIN	F0	254	11309	1FD3	Oh, there's someone we forgot! This little fellow. His name is Newton!\n<wait>He's my very own Battle Pet.\n<wait>	Oh, there's someone we forgot! This little fellow. His name is Newton!\n<wait>He's my very own Battle Pet.\n<wait>	
m/MS0014.BIN	F0	255	11421	1FD2	Newton:	Newton:	
m/MS0014.BIN	F0	256	11430	1FD3	*Bark*!\n<wait>	*Bark*!\n<wait>	
m/MS0014.BIN	F0	257	11446	1FD2	Nishino:	Nishino:	
m/MS0014.BIN	F0	258	11456	1FD3	Alright. Everyone has been introduced...\n<wait>	Alright. Everyone has been introduced...\n<wait>	
m/MS0014.BIN	F0	259	11529	1FD0	You're about to enter your room when you come across Yuuka.\nShe appears to have dropped whatever it was that she was carrying.\n<wait>	You're about to enter your room when you come across Yuuka.\nShe appears to have dropped whatever it was that she was carrying.\n<wait>	
m/MS0014.BIN	F0	260	11664	1FD2	Yuuka:	Yuuka:	
m/MS0014.BIN	F0	261	11672	1FD3	Ah, Katsuragi-kun.\n<wait>Sorry about this. I'll get it sorted out right away!<wait>	Ah, Katsuragi-kun.\n<wait>Sorry about this. I'll get it sorted out right away!<wait>	
m/MS0014.BIN	F0	262	11759	1FD0	Having said that, Yuuka begins scooping up the objects,\nincluding discs, medical kits and the like, scattered across the floor.\n<wait>	Having said that, Yuuka begins scooping up the objects,\nincluding discs, medical kits and the like, scattered across the floor.\n<wait>	
m/MS0014.BIN	F0	263	11909	1FB2	Help her	Help her	
m/MS0014.BIN	F0	264	11919	1FB2	Ignore her	Ignore her	
m/MS0014.BIN	F0	265	11949	1FD0	You decide to give her a hand.\n<wait>	You decide to give her a hand.\n<wait>	
m/MS0014.BIN	F0	266	12010	1FD2	Yuuka:	Yuuka:	
m/MS0014.BIN	F0	267	12018	1FD3	Thanks.\n<wait>And sorry. I really mean it.\nIt's so like me not to even be able to do the most basic tasks.\n<wait>	Thanks.\n<wait>And sorry. I really mean it.\nIt's so like me not to even be able to do the most basic tasks.\n<wait>	
m/MS0014.BIN	F0	268	12131	1FD0	It turns out to be quite the challenge, but in the end,\nthe two of you are able to bundle everything back together.\n<wait>	It turns out to be quite the challenge, but in the end,\nthe two of you are able to bundle everything back together.\n<wait>	
m/MS0014.BIN	F0	269	12277	1FD2	Yuuka:	Yuuka:	
m/MS0014.BIN	F0	270	12285	1FD3	Thank you, Katsuragi-kun.\n<wait>This would've taken me all night do by myself.\n	Thank you, Katsuragi-kun.\n<wait>This would've taken me all night do by myself.\n	
m/MS0014.BIN	F0	271	12424	1FD2	Yuuka:	Yuuka:	
m/MS0014.BIN	F0	272	12432	1FD3	Well then, I've gotta be going now!\n<wait>	Well then, I've gotta be going now!\n<wait>	
m/MS0014.BIN	F0	273	12476	1FD0	Yuuka says that, but you're not so sure.\nClearly, this is more weight than she can carry.\n<wait>	Yuuka says that, but you're not so sure.\nClearly, this is more weight than she can carry.\n<wait>	
m/MS0014.BIN	F0	274	12590	1FB2	I'll carry them	I'll carry them	
m/MS0014.BIN	F0	275	12607	1FB2	Take care	Take care	
m/MS0014.BIN	F0	276	12636	1FD2	Yuuka:	Yuuka:	
m/MS0014.BIN	F0	277	12644	1FD3	I appreciate the concern, but this is part of my job.\n<wait>	I appreciate the concern, but this is part of my job.\n<wait>	
m/MS0014.BIN	F0	278	12720	1FB2	I said I'd help	I said I'd help	
m/MS0014.BIN	F0	279	12737	1FB2	As you wish	As you wish	
m/MS0014.BIN	F0	280	12772	1FD2	Yuuka:	Yuuka:	
m/MS0014.BIN	F0	281	12780	1FD3	Ah...\n<wait>	Ah...\n<wait>	
m/MS0014.BIN	F0	282	12794	1FD0	You are able to lift with one hand the bundle of boxes\nYuuka was having trouble carrying with two.\n<wait>	You are able to lift with one hand the bundle of boxes\nYuuka was having trouble carrying with two.\n<wait>	
m/MS0014.BIN	F0	283	12901	1FD0	The sight leaves Yuuka visibly shocked.\n<wait>	The sight leaves Yuuka visibly shocked.\n<wait>	
m/MS0014.BIN	F0	284	12949	1FD2	Yuuka:	Yuuka:	
m/MS0014.BIN	F0	285	12957	1FD3	...Whoa! 	...Whoa! 	
m/MS0014.BIN	F0	286	13007	1FD2	Yuuka:	Yuuka:	
m/MS0014.BIN	F0	287	13015	1FD3	I'm a little amazed.\n<wait>	I'm a little amazed.\n<wait>	
m/MS0014.BIN	F0	288	13044	1FD0	It's decided that you will carry the boxes\nall the way to the Devil Buster office located on B5F.\n<wait>	It's decided that you will carry the boxes\nall the way to the Devil Buster office located on B5F.\n<wait>	
m/MS0014.BIN	F0	289	13148	1FBA	That's where you would be too had you passed the exam.\n<wait>	That's where you would be too had you passed the exam.\n<wait>	
m/MS0014.BIN	F0	290	13209	1FBA	Forcing thoughts like those out of your mind, you follow after Yuuka.\n<wait>	Forcing thoughts like those out of your mind, you follow after Yuuka.\n<wait>	
m/MS0014.BIN	F0	291	13286	1FD0	You honestly can't be assed to help Yuuka right now.\n<wait>	You honestly can't be assed to help Yuuka right now.\n<wait>	
m/MS0014.BIN	F0	292	13345	1FBA	That said, being a man, you must help a lady in need.\n<wait>	That said, being a man, you must help a lady in need.\n<wait>	
m/MS0014.BIN	F0	293	13405	1FBA	There's also another reason. She passed the exam while you didn't.\nYou'd hate it if she misunderstood and thought you were simply being\npetty and jealous.\n<wait>	There's also another reason. She passed the exam while you didn't.\nYou'd hate it if she misunderstood and thought you were simply being\npetty and jealous.\n<wait>	
m/MS0014.BIN	F0	294	13566	1FBA	In the end, you decide that it's for the best if you give Yuuka a hand.\n<wait>	In the end, you decide that it's for the best if you give Yuuka a hand.\n<wait>	
m/MS0014.BIN	F0	295	13693	1FD0	Well, that might be what you want to say, but you're not a child.\nYou decide that it's for the best if you give Yuuka a hand.\n<wait>	Well, that might be what you want to say, but you're not a child.\nYou decide that it's for the best if you give Yuuka a hand.\n<wait>	
