# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	note
m/MS002B.BIN	0:01	21	848	18	{01:03}{08:62}前足を器用に使い、頭を丁寧に台座{08:42}下ろ{08:4B}。\n<wait>	Newton uses his front paws to nimbly pull the head down from the altar.\n<wait>	reads: ニュートンは、前足を器用に使い、頭を丁寧に台座から下ろした。\n<wait> @from-v005
m/MS002B.BIN	0:01	22	901	1FBA	そ{08:4A}、{08:79}頭部を丁寧に{08:83}と、{01:03}はすぐさま{01:2E}を後に{08:4B}。\n<wait>	He then quickly leaves the room.\n<wait>	reads: そして、その頭部を丁寧にしまうと、ニュートンはすぐさま部屋を後にした。\n<wait> @from-v005
m/MS002B.BIN	0:01	23	1027	1F4C	{03:15}	{03:15}	reads: 
m/MS002B.BIN	0:01	24	1040	1F4D	{03:15}	{03:15}	reads: 
m/MS002B.BIN	0:02	0	48	1FD2	バール：	Baal:	@from-v005
m/MS002B.BIN	0:02	1	63	09	良くぞ来た{02:08}我が妻イシュタル{02:08}‥\nそ{08:4A}我が息子、	My wife, Ishtar... My son, Katsuragi Ayato...\nI have been waiting for you two...\n<wait>	reads: 良くぞ来た‥‥‥我が妻イシュタル‥‥‥‥\nそして我が息子、 @from-v005
m/MS002B.BIN	0:02	2	114	00	{04:FF}よ{02:08}‥\n<wait>		reads: よ‥‥‥‥\n<wait> @rebase-new
m/MS002B.BIN	0:02	3	163	1FD0	{08:4D}{08:71}、大人しくついてきて{08:64}イシュタルが、突如豹変{08:4B}。\n{08:79}面影{08:62}アスタルテ{02:08}{08:31}の{08:5E}だ{08:51}{02:08}‥\n<wait>	It is in that moment that Ishtar suddenly changes.\n The expression on her face is that of Astarte... Of Rui.\n<wait>	reads: それまで、大人しくついてきていたイシュタルが、突如豹変した。\nその面影は、アスタルテ‥‥‥泪のものだった‥‥‥‥\n<wait> @from-v005
m/MS002B.BIN	0:02	4	259	1FD2	アスタルテ：	Astarte:	@from-v005
m/MS002B.BIN	0:02	5	273	1FD3	{08:8B}も{08:72}{08:8B}も裏切{08:52}く{08:60}わね！\n	You... You traitor!\n	reads: よくも‥‥よくも裏切ってくれたわね！\n @from-v005
m/MS002B.BIN	0:02	6	316	1FB2	お前とは遊びだ{08:51}	It's over between us	reads: お前とは遊びだった; menu option, declared width 20 columns @from-v005
m/MS002B.BIN	0:02	7	334	1FB2	やっぱり君が一番さ	No, I love you	menu option, declared width 20 columns @from-v005
m/MS002B.BIN	0:02	8	366	0F	{01:36}	{01:36}	reads: そろそろ
m/MS002B.BIN	0:02	9	369	00			
m/MS002B.BIN	0:02	10	374	1FD2	アスタルテ：	Astarte:	@from-v005
m/MS002B.BIN	0:02	11	388	1FD3	何{08:55}{08:52}！！！ ひどいわ！！\n<wait>	What did you just say to me!? You... You monster!\n<wait>	reads: 何ですって！！！ ひどいわ！！\n<wait> @from-v005
m/MS002B.BIN	0:02	12	427	1FD2	アスタルテ：	Astarte:	@from-v005
m/MS002B.BIN	0:02	13	441	1FD3	{08:81}あ、{01:16}のために死んでみ{08:67}！\n<wait>	Kill yourself for me, and I might just forgive you.\n<wait>	reads: じゃあ、あたしのために死んでみせて！\n<wait> @from-v005
m/MS002B.BIN	0:02	14	478	1FD0	アスタルテはそう言{08:52}、	Having said that, Astarte hurls a sword towards you.\nIt lands on the floor near your feet.\n	reads: アスタルテはそう言って、 @from-v005
m/MS002B.BIN	0:02	15	504	00	{04:FF}の足元に剣を投げてよこす。\n		reads: の足元に剣を投げてよこす。\n @rebase-new
m/MS002B.BIN	0:02	16	549	1FB2	死んでみ{08:2A}	Kill yourself	reads: 死んでみせる; menu option, declared width 20 columns @from-v005
m/MS002B.BIN	0:02	17	561	1FB2	冗談{08:81}{08:25}	I'm serious	reads: 冗談じゃない; menu option, declared width 20 columns @from-v005
m/MS002B.BIN	0:02	18	583	0F	{01:B9}{01:FF}	{01:B9}{01:FF}	reads: 
m/MS002B.BIN	0:02	19	595	00	{04:FF}は剣を取り、{08:63}の首に押しあて、力を込{08:2E}。\n<wait>{08:4D}を見守る、イシュタル{08:72}いや、アスタルテ。\n<wait>	You pick up the sword, place its blade against your neck,\nand push with all your might.\n<wait>Ishtar watches as you do so.\nNo, not Ishtar. Astarte.\n<wait>	reads: は剣を取り、自分の首に押しあて、力を込める。\n<wait>それを見守る、イシュタル‥‥いや、アスタルテ。\n<wait> @from-v005 @rebase-tagdiff
m/MS002B.BIN	0:02	20	698	1FD2	アスタルテ：	Astarte:	@from-v005
m/MS002B.BIN	0:02	21	712	1FD3	やめてッ！\nお願い、{08:5C}やめて{02:08}‥！\n<wait>	No, stop! Please!\n<wait>	reads: やめてッ！\nお願い、もうやめて‥‥‥‥！\n<wait> @from-v005
m/MS002B.BIN	0:02	22	754	1FD2	アスタルテ：	Astarte:	@from-v005
m/MS002B.BIN	0:02	23	768	1FD3	{01:13}試{08:4B}{08:74}{08:6B}！\n<wait>	I was merely testing you!\n<wait>	reads: あなたを試しただけなの！\n<wait> @from-v005
m/MS002B.BIN	0:02	24	789	1FD2	アスタルテ：	Astarte:	@from-v005
m/MS002B.BIN	0:02	25	803	1FD3	{01:12}気持ち{02:08}良く分{08:18}わ{02:08}‥\n<wait>だ{08:42}{02:08}‥<wait>{01:14}ついていく{02:08}‥\n<wait>	I see now that you're serious.\n<wait>Very well... <wait>I shall remain by your side.\n<wait>	reads: あなたの気持ち‥‥‥良く分かったわ‥‥‥‥\n<wait>だから‥‥‥‥<wait>あなたについていく‥‥‥‥\n<wait> @from-v005
m/MS002B.BIN	0:02	26	869	1FD2	アスタルテ：	Astarte:	@from-v005
m/MS002B.BIN	0:02	27	883	1FD3	{08:70}と一緒に、あいつと戦うわ！！\n<wait>	Let us take him on together!\n<wait>	reads: あなたと一緒に、あいつと戦うわ！！\n<wait> @from-v005
m/MS002B.BIN	0:02	28	922	1FD2	バール：	Baal:	@from-v005
m/MS002B.BIN	0:02	29	932	1FD3	{02:08}おのれ{02:08}！　裏{03:12}お{08:52}{02:08}‥！\n<wait>	You... You traitor!\n<wait>	reads: ‥‥‥おのれ‥‥‥！　裏切りおって‥‥‥‥！\n<wait> @from-v005
m/MS002B.BIN	0:02	30	969	1FD2	バール：	Baal:	@from-v005
m/MS002B.BIN	0:02	31	979	1FD3	二人まとめて、冥府の闇に落と{08:4A}く{08:2F}！！\n<wait>	I shall cast you both to the eternal darkness!\n<wait>	reads: 二人まとめて、冥府の闇に落としてくれる！！\n<wait> @from-v005
m/MS002B.BIN	0:02	32	1031	1FD2	アスタルテ：	Astarte:	@from-v005
m/MS002B.BIN	0:02	33	1045	1FD3	だっ{08:50}、アンタ{08:6A}かに{08:5C}用は{08:25}わ！\n<wait>	Well, in that case, I have no use for you!\n<wait>	reads: だったら、アンタなんかにもう用はないわ！\n<wait> @from-v005
m/MS002B.BIN	0:02	34	1103	1FD2	イシュタル：	Ishtar:	@from-v005
m/MS002B.BIN	0:02	35	1117	1FD3	おお{02:08}我が君、バールよ{02:08}‥\n<wait>	Baal, my lord...\n<wait>	reads: おお‥‥‥我が君、バールよ‥‥‥‥\n<wait> @from-v005
m/MS002B.BIN	0:02	36	1152	1FD2	バール：	Baal:	@from-v005
m/MS002B.BIN	0:02	37	1162	1FD3	さあ、母{08:59}神イシュタルよ、息子の血を以て{08:4A}汝が罪をあがなう{08:77}！！\n<wait>	Now, Ishtar. Pay for your sins with our son's blood!\n<wait>	reads: さあ、母なる神イシュタルよ、息子の血を以てして汝が罪をあがなうのだ！！\n<wait> @from-v005
m/MS002B.BIN	0:02	38	1235	1FD0	イシュタル{08:62}今迄とは打{08:52}変わ{08:51}{08:69}な冷酷な表情に{08:16}。\n<wait>	There is a certain cruelty to Ishtar's expression\nthat you have never before seen on her face.\n<wait>	reads: イシュタルは、今迄とは打って変わったような冷酷な表情になった。\n<wait> @from-v005
m/MS002B.BIN	0:02	39	1294	1FD2	イシュタル：	Ishtar:	@from-v005
m/MS002B.BIN	0:02	40	1308	1FD3	我が君、バール{02:08}仰せの{08:7E}に致しま{08:80}！\n<wait>	Baal, my lord... Very well. I shall do as you order!\n<wait>	reads: 我が君、バール‥‥‥仰せのままに致しましょう！\n<wait> @from-v005
m/MS002B.BIN	0:02	41	1353	1FD2	イシュタル：	Ishtar:	@from-v005
m/MS002B.BIN	0:02	42	1367	1FD3	うふふ{02:08}	Ehehe... Ayato...\n<wait>It is time to say goodbye...\n<wait>	reads: うふふ‥‥‥ @from-v005
m/MS002B.BIN	0:02	43	1379	00	{04:FF}{02:08}\n<wait>{08:48}で、さよ{08:7D}ね{02:08}‥\n<wait>		reads: ‥‥‥\n<wait>これで、さよならね‥‥‥‥\n<wait> @rebase-new
m/MS002B.BIN	0:02	44	1418	1FD2	イシュタル：	Ishtar:	@from-v005
m/MS002B.BIN	0:02	45	1432	1FD3	{08:7A}事{08:90}{08:56}{08:7F}わ。\n<wait>	I do not care.\n<wait>	reads: そんな事どうでもいいわ。\n<wait> @from-v005
m/MS002B.BIN	0:02	46	1455	1FD2	バール：	Baal:	@from-v005
m/MS002B.BIN	0:02	47	1465	1FD3	何ッ！？\n<wait>	What!?\n<wait>	@from-v005
m/MS002B.BIN	0:02	48	1482	1FD2	イシュタル：	Ishtar:	@from-v005
m/MS002B.BIN	0:02	49	1496	1FD3	私{08:62}	I have chosen to follow Ayato.\nThe two of us shall bring you death!\n<wait>	reads: 私は、 @from-v005
m/MS002B.BIN	0:02	50	1504	00	{04:FF}についていく。\nそ{08:4A}、二人で貴方を倒すのよ！\n<wait>		reads: についていく。\nそして、二人で貴方を倒すのよ！\n<wait> @rebase-new
m/MS002B.BIN	0:02	51	1567	09	{08:8B}ぞ{08:1E}{02:08}‥我が息子	My son, Ayato... I have been waiting for you...\n<wait>	reads: よくぞきた‥‥‥‥我が息子 @from-v005
m/MS002B.BIN	0:02	52	1589	00	{04:FF}よ{02:08}\n<wait>		reads: よ‥‥‥\n<wait> @rebase-new
m/MS002B.BIN	0:02	53	1604	1FD2	バール：	Baal:	@from-v005
m/MS002B.BIN	0:02	54	1614	1FD3	アスタルテ{02:08}‥御苦労であ{08:51}な。\n<wait>我が妻の肉体は{08:90}{08:4B}？\n<wait>	And you, Astarte... I thank you for your trouble.\n<wait>Tell me. What happened to my wife, Ishtar?\n<wait>	reads: アスタルテ‥‥‥‥御苦労であったな。\n<wait>我が妻の肉体はどうした？\n<wait> @from-v005
m/MS002B.BIN	0:02	55	1678	1FD2	アスタルテ：	Astarte:	@from-v005
m/MS002B.BIN	0:02	56	1692	1FD3	貴方の愛しい、イシュタルの肉体{08:62}{08:47}現世には無く{08:52}よ。\n<wait>	I'm afraid to say that her body no longer exists in this world.\n<wait>	reads: 貴方の愛しい、イシュタルの肉体は、この現世には無くってよ。\n<wait> @from-v005
m/MS002B.BIN	0:02	57	1753	1FD2	バール：	Baal:	@from-v005
m/MS002B.BIN	0:02	58	1763	1FD3	何ッ！？　{08:90}{08:68}{02:08}{08:46}だ{02:08}‥？\n<wait>	What!? What is the meaning of this!?\n<wait>	reads: 何ッ！？　どういう‥‥‥ことだ‥‥‥‥？\n<wait> @from-v005
m/MS002B.BIN	0:02	59	1798	1FD2	アスタルテ：	Astarte:	@from-v005
m/MS002B.BIN	0:02	60	1816	00	{04:FF}{08:62}イシュタルよりも{01:38}を選{08:5F}{02:08}\nそう{08:4B}ら、心臓の無いイシュタルは		reads: は、イシュタルよりもアタシを選んだ‥‥‥\nそうしたら、心臓の無いイシュタルは @rebase-new
m/MS002B.BIN	0:02	61	1883	00	{04:FF}に襲い掛{08:18}わ。\n<wait>		reads: に襲い掛かったわ。\n<wait> @rebase-new
m/MS002B.BIN	0:02	62	1908	1FD2	アスタルテ：	Astarte:	@from-v005
m/MS002B.BIN	0:02	63	1922	1FD3	だ{08:42}、{08:4D}を返り討ちに{08:4B}のよ。\n<wait>	Ayato had no choice but to kill her in self-defence.\n<wait>	reads: だから、それを返り討ちにしたのよ。\n<wait> @from-v005
m/MS002B.BIN	0:02	64	1959	1FD2	バール：	Baal:	@from-v005
m/MS002B.BIN	0:02	65	1969	1FD3	おおぉぉぉ{02:08}‥何と{08:68}事をッ！！\n<wait>	What did you just say!?\n<wait>	reads: おおぉぉぉ‥‥‥‥何という事をッ！！\n<wait> @from-v005
m/MS002B.BIN	0:02	66	2008	1FD2	バール：	Baal:	@from-v005
m/MS002B.BIN	0:02	67	2022	00	{04:FF}{02:08}許さぬぞ！！！\nアスタルテッ！！　奴の身体を引き裂く{08:77}！！\n<wait>	Katsuragi Ayato... You shall not be forgiven!\nAstarte, bring me his head!\n<wait>	reads: ‥‥‥許さぬぞ！！！\nアスタルテッ！！　奴の身体を引き裂くのだ！！\n<wait> @from-v005 @rebase-tagdiff
m/MS002B.BIN	0:02	68	2092	1FD2	アスタルテ：	Astarte:	@from-v005
m/MS002B.BIN	0:02	69	2106	1FD3	{01:38}{08:62}	I will be doing no such thing.\nYou see, I have chosen to follow Ayato.\n<wait>	reads: アタシは、 @from-v005
m/MS002B.BIN	0:02	70	2114	00	{04:FF}についていくわ。\nだ{08:42}、{08:7A}命令聞か{08:25}！！\n<wait>		reads: についていくわ。\nだから、そんな命令聞かない！！\n<wait> @rebase-new
m/MS002B.BIN	0:02	71	2165	18	{08:8B}ぞ来た{08:72}我が妻イシュタルよ{02:08}\nそ{08:4A}我が息子、	My wife, Ishtar. My son, Ayato. Welcome.\n<wait>	reads: よくぞ来た‥‥我が妻イシュタルよ‥‥‥\nそして我が息子、 @from-v005
m/MS002B.BIN	0:02	72	2214	00	{04:FF}よ{02:08}\n<wait>		reads: よ‥‥‥\n<wait> @rebase-new
m/MS002B.BIN	0:02	73	2229	1FD2	バール：	Baal:	@from-v005
m/MS002B.BIN	0:02	74	2239	1FD3	さあ、母{08:59}神イシュタルよ、目覚めて息子の血を以て{08:4A}汝が罪を\nあがなう{08:77}！！\n<wait>	Now, Ishtar, awaken!\nAwaken, and pay for your sins with your son's blood!\n<wait>	reads: さあ、母なる神イシュタルよ、目覚めて息子の血を以てして汝が罪を\nあがなうのだ！！\n<wait> @from-v005
m/MS002B.BIN	0:02	75	2348	1FD0	イシュタルはゆっくりと目を開き、唇を動か{08:4B}。\n<wait>	Slowly, Ishtar opens her eyes, and her lips begin moving.\n<wait>	reads: イシュタルはゆっくりと目を開き、唇を動かした。\n<wait> @from-v005
m/MS002B.BIN	0:02	76	2415	1FD2	イシュタル：	Ishtar:	@from-v005
m/MS002B.BIN	0:02	77	2429	1FD3	おお我が君バール{08:72}仰せの{08:69}に致しま{08:80}。\n<wait>	Oh, Baal, my lord... Your word is my command...\n<wait>	reads: おお我が君バール‥‥仰せのように致しましょう。\n<wait> @from-v005
m/MS002B.BIN	0:02	78	2485	1FD2	イシュタル：	Ishtar:	@from-v005
m/MS002B.BIN	0:02	79	2499	1FD3	断り{08:5A}。{08:4D}に私{08:62}{08:47}世では{01:12}妻ではあり{02:0A}。\n<wait>	I refuse. Besides, I am not your wife.\nNot in this world.\n<wait>	reads: 断ります。それに私は、この世ではあなたの妻ではありません。\n<wait> @from-v005
m/MS002B.BIN	0:02	80	2548	1FD2	バール：	Baal:	@from-v005
m/MS002B.BIN	0:02	81	2558	1FD3	イシュタルよ、目を覚ませ！　そ{08:4A}我が愛に応えてくれ！\n<wait>	Ishtar, awaken! Awaken, and feel my love!\n<wait>	reads: イシュタルよ、目を覚ませ！　そして我が愛に応えてくれ！\n<wait> @from-v005
m/MS002B.BIN	0:02	82	2619	1FD2	イシュタル：	Ishtar:	@from-v005
m/MS002B.BIN	0:02	83	2633	1FD3	私を恐怖と憎悪の血で穢し、さらに私の愛{08:8E}人{08:71}奪おうと{08:8E}か{08:72}\n{08:47}堕ちたる{08:5E}よ！\n<wait>	You sully me with the blood of fear and hatred,\nand then try to steal my lover. I shall not let you get away with this!\n<wait>	reads: 私を恐怖と憎悪の血で穢し、さらに私の愛する人まで奪おうとするか‥‥\nこの堕ちたるものよ！\n<wait> @from-v005
m/MS002B.BIN	0:02	84	2717	1FD2	イシュタル：	Ishtar:	@from-v005
m/MS002B.BIN	0:02	85	2731	1FD3	吾が手に掛かり{08:4D}にふさわしい場所に逝くがよい！\n<wait>	Come where my hand can reach you!\n<wait>	reads: 吾が手に掛かりそれにふさわしい場所に逝くがよい！\n<wait> @from-v005
m/MS002B.BIN	0:02	86	2866	1EBE	{01:00}	{01:00}	reads: 早坂達也
m/MS002B.BIN	0:02	87	2869	00	{04:FF}	{04:FF}	reads: 
m/MS002B.BIN	0:02	88	2872	00	d{04:FF}	d{04:FF}	reads: d
m/MS002B.BIN	0:02	89	2876	00	d	d	
m/MS002B.BIN	0:02	90	2967	00	{04:FF}	{04:FF}	reads: 
m/MS002B.BIN	0:02	91	2970	00	d{03:00}	d Ranged Weapon	reads: d飛び道具 @from-ours
m/MS002B.BIN	0:02	92	2974	00	d	d	
m/MS002B.BIN	0:02	93	3015	1FD2	イシュタル：	Ishtar:	@from-v005
m/MS002B.BIN	0:02	94	3029	1FD3	{02:08}‥私は{02:08}今{08:71}{02:08}‥何を{02:08}？\n<wait>	Where... Where am I?...\n<wait>	reads: ‥‥‥‥私は‥‥‥今まで‥‥‥‥何を‥‥‥？\n<wait> @from-v005
m/MS002B.BIN	0:02	95	3064	1FD2	イシュタル：	Ishtar:	@from-v005
m/MS002B.BIN	0:02	96	3078	1FD3	{02:08}{08:72}！\n<wait>	!...\n<wait>Ayato! Wh-What have I done!?\n<wait>	reads: ‥‥‥‥‥！\n<wait> @from-v005
m/MS002B.BIN	0:02	97	3093	00	{04:FF}！！　私は何と{08:68}事を{02:08}！\n<wait>		reads: ！！　私は何という事を‥‥‥！\n<wait> @rebase-new
m/MS002B.BIN	0:02	98	3152	1FD2	イシュタル：	Ishtar:	@from-v005
m/MS002B.BIN	0:02	99	3166	1FD3	{02:08}‥バールよ{02:08}{08:5C}私は{08:72}貴方の妻では{08:25}{02:08}。\n<wait>	O Baal... No longer... am I your wife...\n<wait>	reads: ‥‥‥‥バールよ‥‥‥もう私は‥‥貴方の妻ではない‥‥‥。\n<wait> @from-v005
m/MS002B.BIN	0:02	100	3233	1F82	Cシュタル：	tar:	@from-v005
m/MS002B.BIN	0:02	101	3246	1FD3	キャアアァァァ！！\n<wait>	KYAAAAAH!\n<wait>	@from-v005
m/MS002B.BIN	0:02	102	3296	1FD2	バール：	Baal:	@from-v005
m/MS002B.BIN	0:02	103	3306	1FD3	おのれ！　	Even my wife... How dare you Katsuragi Ayato!?\n<wait>	@from-v005
m/MS002B.BIN	0:02	104	3320	00	{04:FF}！！！\n{08:8B}も我が妻を{02:08}{08:72}！\n<wait>		reads: ！！！\nよくも我が妻を‥‥‥‥‥！\n<wait> @rebase-new
m/MS002B.BIN	0:02	105	3356	1FD2	バール：	Baal:	@from-v005
m/MS002B.BIN	0:02	106	3366	1FD3	許さぬぞ！！\n<wait>	You shall die for that!\n<wait>	@from-v005
m/MS002B.BIN	0:02	107	3390	1EBE	{01:00}	{01:00}	reads: 早坂達也
m/MS002B.BIN	0:02	108	3393	00	{04:FF}	{04:FF}	reads: 
m/MS002B.BIN	0:02	109	3396	00	d{04:FF}	d{04:FF}	reads: d
m/MS002B.BIN	0:02	110	3400	00	d	d	
m/MS002B.BIN	0:02	111	3426	00	{=F7}{=1F}p	{=F7}{=1F}p	
m/MS002B.BIN	0:02	112	3431	00	{01:82}{=EB}{=00}	{01:82}{=EB}{=00}	reads: {=EB}{=00}
m/MS002B.BIN	0:02	113	3452	1FD2	バール：	Baal:	@from-v005
m/MS002B.BIN	0:02	114	3472	1F15	{01:82}	{01:82}	reads: 
m/MS002B.BIN	0:02	115	3475	00	{02:01}~	Pentagramma!	reads: ペンタグランマ~ @from-ours
m/MS002B.BIN	0:02	116	3479	00	おおおおおぉぉぉぉッ！！\nばかな{02:08}‥我が息子に{02:08}‥\n<wait>		reads: おおおおおぉぉぉぉッ！！\nばかな‥‥‥‥我が息子に‥‥‥‥\n<wait>
m/MS002B.BIN	0:02	117	3538	1FD2	バール：	Baal:	@from-v005
m/MS002B.BIN	0:02	118	3548	1FD3	{02:08}{08:47}力‥は{02:08}‥\nぐぉおおおおぉぉぉッ！！\n<wait>	Such... strength... GOOOOOOOOOH!\n<wait>	reads: ‥‥‥この力‥は‥‥‥‥\nぐぉおおおおぉぉぉッ！！\n<wait> @from-v005
m/MS002B.BIN	0:02	119	3596	1FD0	そ{08:4A}、	And thus... 	reads: そして、 @from-v005
m/MS002B.BIN	0:02	120	3605	18	息子よ{02:08}我が負けを認め{08:69}。\nいにしえの王の殺害者がそう{08:4B}{08:69}に、我が血肉を受け、魔王と{08:1A}\n{08:47}帝都に君臨{08:8E}{08:77}。\n	My son... You are victorious.\nNow, finish me, and ascend to the throne of the demon emperor.\n	reads: 息子よ‥‥‥我が負けを認めよう。\nいにしえの王の殺害者がそうしたように、我が血肉を受け、魔王となって\nこの帝都に君臨するのだ。\n @from-v005
m/MS002B.BIN	0:02	121	3726	1FB2	了承{08:8E}	Do it	reads: 了承する; menu option, declared width 20 columns @from-v005
m/MS002B.BIN	0:02	122	3734	1FB2	断る	Refuse	menu option, declared width 20 columns @from-v005
m/MS002B.BIN	0:02	123	3752	0F	{01:82}	{01:82}	reads: 
m/MS002B.BIN	0:02	124	3755	00			
m/MS002B.BIN	0:02	125	3889	1FD2	バール：	Baal:	@from-v005
m/MS002B.BIN	0:02	126	3899	1FD3	せめて止めは我が宝、”嵐を呼ぶ剣”で心臓を刺{08:4A}くれぬか？\n	May I ask that you deal the finish blow into my heart\nusing the "Sword that Calls the Storm"?\n	reads: せめて止めは我が宝、”嵐を呼ぶ剣”で心臓を刺してくれぬか？\n @from-v005
m/MS002B.BIN	0:02	127	3972	1FB2	{08:7F}{08:8C}	Sure	reads: いいだろう; menu option, declared width 20 columns @from-v005
m/MS002B.BIN	0:02	128	3978	1FB2	断る	Refuse	menu option, declared width 20 columns @from-v005
m/MS002B.BIN	0:02	129	3996	0F	{01:47}	{01:47}	reads: 
m/MS002B.BIN	0:02	130	3999	00			
m/MS002B.BIN	0:02	131	4004	1FD0	剣をバールの胸に突き立てた瞬間、	You place the sword against against Baal's chest, and thrust.\nIn that instant, the world around you goes dark.\n<wait>	@from-v005
m/MS002B.BIN	0:02	132	4040	00	{04:FF}の意識は暗く{08:16}{02:08}‥\n<wait>		reads: の意識は暗くなった‥‥‥‥\n<wait> @rebase-new
m/MS002B.BIN	0:02	133	4078	1FD0	バールの姿が突然見えなく{08:16}かと思うと、一匹のひきが{08:28}が{08:64}。\n	Baals is nowhere to be seen. However, after looking around,\nyou come across a small toad where the demon lord previously stood.\n	reads: バールの姿が突然見えなくなったかと思うと、一匹のひきがえるがいた。\n @from-v005
m/MS002B.BIN	0:02	134	4153	1FB2	拾う	Pick it up	menu option, declared width 20 columns @from-v005
m/MS002B.BIN	0:02	135	4159	1FB2	潰す	Crush it	menu option, declared width 20 columns @from-v005
m/MS002B.BIN	0:02	136	4177	0F	{01:29}	{01:29}	reads: そうだ
m/MS002B.BIN	0:02	137	4180	00			
m/MS002B.BIN	0:02	138	4189	00	{04:FF}はか{08:28}を拾うと、懐に入{08:60}。\n		reads: はかえるを拾うと、懐に入れた。\n @rebase-new
m/MS002B.BIN	0:02	139	4225	1FD0	か{08:28}{08:62}魔王だ{08:51}とは思えぬ{08:69}な声を上げて潰{08:60}。\n	You pick the toad up and place it in your pocket.\n	reads: かえるは、魔王だったとは思えぬような声を上げて潰れた。\n @from-v005
m/MS002B.BIN	0:03	0	34	1FD2	{01:07}：	Dantalion:	reads: ダンタリオン： @from-ours
m/MS002B.BIN	0:03	1	40	1FD3	やはり来お{08:51}か{02:08}‥\n<wait>{08:47}城の守りが手薄になれば、貴様は必ず{08:79}首を取りに来ると思{08:52}{08:64}が{08:72}\n予想通りであ{08:51}わ！！\n<wait>	Heh... You fell for it...\n<wait>With the castle's defences down, I knew you'd come for her head!\n<wait>	reads: やはり来おったか‥‥‥‥\n<wait>この城の守りが手薄になれば、貴様は必ずその首を取りに来ると思っていたが‥‥\n予想通りであったわ！！\n<wait> @from-v005
m/MS002B.BIN	0:03	2	157	1FD2	{01:07}：	Dantalion:	reads: ダンタリオン： @from-ours
m/MS002B.BIN	0:03	3	167	00	{04:FF}{02:08}‥今こそ我が恨み晴ら{08:4A}くれ{08:69}{02:08}‥\n<wait>	Katsuragi Ayato... It is time for you to pay for what you've done!\n<wait>	reads: ‥‥‥‥今こそ我が恨み晴らしてくれよう‥‥‥‥\n<wait> @from-v005 @rebase-tagdiff
m/MS002B.BIN	0:03	4	212	1FD2	{01:07}：	Dantalion:	reads: ダンタリオン： @from-ours
m/MS002B.BIN	0:03	5	218	1FD3	愛しい者の首を抱きつつ、死ぬが{08:7F}！！\n<wait>	Die while clutching your beloved's head!\\<wait>	reads: 愛しい者の首を抱きつつ、死ぬがいい！！\n<wait> @from-v005
m/MS002B.BIN	0:03	6	264	1EBE	{01:00}{01:04}	{01:00}{01:04}	reads: 早坂達也西野義雄
m/MS002B.BIN	0:03	7	270	00	d{04:FF}	d{04:FF}	reads: d
m/MS002B.BIN	0:03	8	274	00	d	d	
m/MS002B.BIN	0:03	9	288	1F82	ﾒ{01:07}：	Dantalion:	reads: ﾒダンタリオン： @from-ours
m/MS002B.BIN	0:03	10	295	1FD3	{02:08}‥グ{08:72}グワァアアア{08:72}ア{02:08}{08:72}\n<wait>	Hnnh... Ghhn...\n<wait>	reads: ‥‥‥‥グ‥‥グワァアアア‥‥ア‥‥‥‥‥\n<wait> @from-v005
m/MS002B.BIN	0:03	11	332	1FD2	{01:07}：	Dantalion:	reads: ダンタリオン： @from-ours
m/MS002B.BIN	0:03	12	338	1FD3	{02:08}さすが{02:08}は{02:08}‥\n<wait>	...I knew you... had it in you...\n<wait>	reads: ‥‥‥さすが‥‥‥は‥‥‥‥\n<wait> @from-v005
m/MS002B.BIN	0:03	13	398	1FD2	ムールムール：	Murmur:	@from-v005
m/MS002B.BIN	0:03	14	418	00	{04:FF}{08:72}久しぶりだな{08:72}待{08:52}{08:64}ぞ。\n<wait>	I have been waiting for you, Katsuragi Ayato.\n<wait>	reads: ‥‥久しぶりだな‥‥待っていたぞ。\n<wait> @from-v005 @rebase-tagdiff
m/MS002B.BIN	0:03	15	455	1FD2	ムールムール：	Murmur:	@from-v005
m/MS002B.BIN	0:03	16	471	1FD3	取るに足らぬ非力な少年が、随分と逞しく{08:16}{08:5E}だ。\n{02:0B}とは分{08:42}ぬ{08:5E}よの{02:08}\n<wait>	Humans truly are mysterious.\nOnce a weak little boy, you have now grown into a man.\n<wait>	reads: 取るに足らぬ非力な少年が、随分と逞しくなったものだ。\n人間とは分からぬものよの‥‥‥\n<wait> @from-v005
m/MS002B.BIN	0:03	17	547	1FD2	ムールムール：	Murmur:	@from-v005
m/MS002B.BIN	0:03	18	563	1FD3	{08:8F}、貴様の命運も{08:48}{08:71}{02:08}あの方の御手を煩わ{08:2A}ま{08:56}{08:25}。\n<wait>所詮は虫けらだと{08:68}事を、思い知ら{08:67}くれ{08:69}！！\n<wait>	Well, not that it matters. Your journey shall end here.\n<wait>Know your place, mortals!\n<wait>	reads: だが、貴様の命運もこれまで‥‥‥あの方の御手を煩わせるまでもない。\n<wait>所詮は虫けらだという事を、思い知らせてくれよう！！\n<wait> @from-v005
m/MS002B.BIN	0:03	19	672	1EBE	{01:00}{01:04}	{01:00}{01:04}	reads: 早坂達也西野義雄
m/MS002B.BIN	0:03	20	678	00	d{04:FF}	d{04:FF}	reads: d
